"@timestamp",stream,message
"2022-03-04 13:15:04.863",stdout,"Arena 2:
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =  326647808
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =     802816
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =     139264
"
"2022-03-04 13:15:04.863",stdout,"Arena 15:
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =   10921328
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =       4016
"
"2022-03-04 13:15:04.863",stdout,"max mmap bytes   = 5759631360
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =       3776
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =  201318400
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =   27465120
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =   76754640
"
"2022-03-04 13:15:04.863",stdout,"| command      | result                         |
"
"2022-03-04 13:15:04.863",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =       4352
"
"2022-03-04 13:15:04.863",stdout,"Arena 13:
"
"2022-03-04 13:15:04.863",stdout,"Arena 8:
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =   98205488
"
"2022-03-04 13:15:04.863",stdout,"Total (incl. mmap):
"
"2022-03-04 13:15:04.863",stdout,"Arena 3:
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =     134624
"
"2022-03-04 13:15:04.863",stdout,"Arena 10:
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =  303190016
"
"2022-03-04 13:15:04.863",stdout,"Arena 4:
"
"2022-03-04 13:15:04.863",stdout,"Arena 14:
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =   55492608
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =     135168
"
"2022-03-04 13:15:04.863",stdout,"Arena 0:
"
"2022-03-04 13:15:04.863",stdout,"Arena 9:
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =     143360
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =       2864
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =       2240
"
"2022-03-04 13:15:04.863",stdout,"max mmap regions =         24
"
"2022-03-04 13:15:04.863",stdout,"in use bytes     =     431008
"
"2022-03-04 13:15:04.863",stdout,"system bytes     =     135168
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_commit_window       | 1.000000                             |
"
"2022-03-04 13:15:04.868",stdout,"| command_cluster                       | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_getfield                      | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_status                        | 11326                                |
"
"2022-03-04 13:15:04.868",stdout,"| command_commit                        | 1620                                 |
"
"2022-03-04 13:15:04.868",stdout,"| command_suggest                       | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| Counter                               | Value                                |
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_last_committed      | 1624                                 |
"
"2022-03-04 13:15:04.868",stdout,"| command_set                           | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_update                        | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"+---------------------------------------+--------------------------------------+
"
"2022-03-04 13:15:04.868",stdout,"| command_callpq                        | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_excerpt                       | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_persist                       | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_delete                        | 1620                                 |
"
"2022-03-04 13:15:04.868",stdout,"| command_keywords                      | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_commit_oool         | 0.000000                             |
"
"2022-03-04 13:15:04.868",stdout,"| command_flushattrs                    | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_insert                        | 2663666                              |
"
"2022-03-04 13:15:04.868",stdout,"| command_replace                       | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_local_state_comment | Synced                               |
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_commit_oooe         | 0.000000                             |
"
"2022-03-04 13:15:04.868",stdout,"+---------------------------------------+--------------------------------------+
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_local_commits       | 1620                                 |
"
"2022-03-04 13:15:04.868",stdout,"+---------------------------------------+--------------------------------------+
"
"2022-03-04 13:15:04.868",stdout,"| command_ping                          | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_json                          | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_sphinxql                      | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| command_search                        | 0                                    |
"
"2022-03-04 13:15:04.868",stdout,"| cluster_manticore_gcomm_uuid          | a129badd-9262-11ec-8da8-c36e53279ca4 |
"
"2022-03-04 13:15:04.869",stdout,"		""main"":	{
"
"2022-03-04 13:15:04.869",stdout,"	""clusters"":	{
"
"2022-03-04 13:15:04.869",stdout,"		}
"
"2022-03-04 13:15:04.869",stdout,"{
"
"2022-03-04 13:15:04.869",stdout,"		""manticore"":	{
"
"2022-03-04 13:15:04.869",stdout,"			""type"":	""rt"",
"
"2022-03-04 13:15:04.869",stdout,"			""type"":	""rt"",
"
"2022-03-04 13:15:04.869",stdout,"			""path"":	""site""
"
"2022-03-04 13:15:04.869",stdout,"			""indexes"":	[""main"", ""site""]
"
"2022-03-04 13:15:04.869",stdout,"	},
"
"2022-03-04 13:15:04.869",stdout,"		},
"
"2022-03-04 13:15:04.869",stdout,"			""options"":	"""",
"
"2022-03-04 13:15:04.869",stdout,"		}
"
"2022-03-04 13:15:04.869",stdout,"		""site"":	{
"
"2022-03-04 13:15:04.869",stdout,"	""indexes"":	{
"
"2022-03-04 13:15:04.869",stdout,"			""path"":	""main""
"
"2022-03-04 13:15:04.870",stdout,"	}
"
"2022-03-04 13:15:08.703",stdout,"}DEBUG: AsyncNetInputBuffer_c::AppendData: error 104 (Connection reset by peer) return -1
"
"2022-03-04 13:15:08.965",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcache/src/gcache_page.cpp:Page():67: Created page /var/lib/manticore/gcache.page.000220 of size 134217728 bytes
"
"2022-03-04 13:15:08.965",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_fdesc.cpp:constructor_common():205: File descriptor: 35
"
"2022-03-04 13:15:08.965",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_mmap.cpp:MMap():74: Memory mapped: 0x7f1c9bfff000 (134217728 bytes)
"
"2022-03-04 13:15:08.965",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_fdesc.cpp:constructor_common():204: Opened file '/var/lib/manticore/gcache.page.000220', size: 134217728
"
"2022-03-04 13:15:09.109",stdout,"RPL: replicating 1, seq 1625, commands 6683
"
"2022-03-04 13:15:15.444",stdout,"RPL: committed seq 1625
"
"2022-03-04 13:15:15.444",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1624 after 1624 from 0
"
"2022-03-04 13:15:15.444",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1624
"
"2022-03-04 13:15:15.444",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1624
"
"2022-03-04 13:15:15.445",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1624
"
"2022-03-04 13:15:15.445",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1624
"
"2022-03-04 13:15:21.140",stdout,"RPL: replicating 1, seq 1626, commands 7321
"
"2022-03-04 13:15:23.250",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1625
"
"2022-03-04 13:15:23.251",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1625
"
"2022-03-04 13:15:23.251",stdout,"RPL: committed seq 1626
"
"2022-03-04 13:15:23.251",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1625 after 1625 from 0
"
"2022-03-04 13:15:23.251",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1625
"
"2022-03-04 13:15:23.251",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1625
"
"2022-03-04 13:15:23.257",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_fdesc.cpp:~FileDescriptor():233: Closed  file '/var/lib/manticore/gcache.page.000220'
"
"2022-03-04 13:15:23.257",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_mmap.cpp:unmap():124: Memory unmapped: 0x7f1c9bfff000 (134217728 bytes)
"
"2022-03-04 13:15:23.266",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcache/src/gcache_page_store.cpp:remove_file():73: Deleted page /var/lib/manticore/gcache.page.000220
"
"2022-03-04 13:15:27.494",stdout,"RPL: replicating 1, seq 1627, commands 5123
"
"2022-03-04 13:15:31.449",stdout,"RPL: committed seq 1627
"
"2022-03-04 13:15:31.449",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1626
"
"2022-03-04 13:15:31.449",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1626
"
"2022-03-04 13:15:31.449",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1626 after 1626 from 0
"
"2022-03-04 13:15:31.450",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1626
"
"2022-03-04 13:15:31.450",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1626
"
"2022-03-04 13:15:36.222",stdout,"RPL: replicating 1, seq 1628, commands 6727
"
"2022-03-04 13:15:39.482",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1627 after 1627 from 0
"
"2022-03-04 13:15:39.482",stdout,"RPL: committed seq 1628
"
"2022-03-04 13:15:39.482",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1627
"
"2022-03-04 13:15:39.484",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1627
"
"2022-03-04 13:15:39.485",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1627
"
"2022-03-04 13:15:39.485",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1627
"
"2022-03-04 13:15:39.861",stdout,"DEBUG: CSphIndex_VLN::Preread invoked '/var/lib/manticore/main/main.2497'(/var/lib/manticore/main/main.2504)
"
"2022-03-04 13:15:39.861",stdout,"DEBUG: Preread successfully finished
"
"2022-03-04 13:15:39.861",stdout,"DEBUG: CSphIndex_VLN::Preread invoked '/var/lib/manticore/main/main.2505'(/var/lib/manticore/main/main.2505)
"
"2022-03-04 13:15:39.861",stdout,"DEBUG: CSphIndex_VLN::Preread invoked '/var/lib/manticore/main/main.2486'(/var/lib/manticore/main/main.2500)
"
"2022-03-04 13:15:39.861",stdout,"rt: index main: diskchunk 2505(3), segments 5  saved in 0.358862 (0.377029) sec, RAM saved/new 129006270/0 ratio 0.950000 (soft limit 127506841, conf limit 134217728)
"
"2022-03-04 13:15:44.804",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_mmap.cpp:MMap():74: Memory mapped: 0x7f1ca4000000 (134217728 bytes)
"
"2022-03-04 13:15:44.804",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_fdesc.cpp:constructor_common():204: Opened file '/var/lib/manticore/gcache.page.000221', size: 134217728
"
"2022-03-04 13:15:44.804",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcache/src/gcache_page.cpp:Page():67: Created page /var/lib/manticore/gcache.page.000221 of size 134217728 bytes
"
"2022-03-04 13:15:44.804",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galerautils/src/gu_fdesc.cpp:constructor_common():205: File descriptor: 53
"
"2022-03-04 13:15:44.923",stdout,"RPL: replicating 1, seq 1629, commands 6545
"
"2022-03-04 13:15:50.025",stdout,"DEBUG: SaveMeta: Done.
"
"2022-03-04 13:15:50.036",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1628 after 1628 from 0
"
"2022-03-04 13:15:50.036",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1628
"
"2022-03-04 13:15:50.036",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1628
"
"2022-03-04 13:15:50.036",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1628
"
"2022-03-04 13:15:50.036",stdout,"RPL: committed seq 1629
"
"2022-03-04 13:15:50.036",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1628
"
"2022-03-04 13:15:55.334",stdout,"RPL: replicating 1, seq 1630, commands 7457
"
"2022-03-04 13:16:03.086",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1629
"
"2022-03-04 13:16:03.086",stdout,"RPL: committed seq 1630
"
"2022-03-04 13:16:03.086",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1629 after 1629 from 0
"
"2022-03-04 13:16:03.086",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1629
"
"2022-03-04 13:16:03.086",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1629
"
"2022-03-04 13:16:03.086",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1629
"
"2022-03-04 13:16:04.883",stdout,"root     12953  0.0  0.0  13212  1116 ?        S    13:16   0:00 grep searchd
"
"2022-03-04 13:16:04.883",stdout,"root         1 31.0 16.7 6682104 5462396 pts/0 Ssl+ 03:18 185:49 searchd --nodetach --logreplication --config /opt/config/manticore.conf
"
"2022-03-04 13:16:04.899",stdout,"| query_time_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:16:04.899",stdout,"| index_type                  | rt                                                                                                      |
"
"2022-03-04 13:16:04.899",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:16:04.899",stdout,"| tid_saved                   | 197642770                                                                                               |
"
"2022-03-04 13:16:04.899",stdout,"| query_time_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:16:04.899",stdout,"| mem_limit_rate              | 95.00%                                                                                                  |
"
"2022-03-04 13:16:04.899",stdout,"| disk_mapped_cached          | 194408448                                                                                               |
"
"2022-03-04 13:16:04.899",stdout,"| disk_bytes                  | 7667941584                                                                                              |
"
"2022-03-04 13:16:04.899",stdout,"| ram_bytes_retired           | 0                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:16:04.899",stdout,"| disk_mapped_hitlists        | 0                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:16:04.899",stdout,"| tid                         | 197642772                                                                                               |
"
"2022-03-04 13:16:04.899",stdout,"| Variable_name               | Value                                                                                                   |
"
"2022-03-04 13:16:04.899",stdout,"| disk_mapped_cached_hitlists | 0                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"| query_time_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:16:04.899",stdout,"| killed_rate                 | 1.95%                                                                                                   |
"
"2022-03-04 13:16:04.899",stdout,"| disk_mapped_cached_doclists | 0                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"| indexed_bytes               | 176607877300                                                                                            |
"
"2022-03-04 13:16:04.899",stdout,"| disk_chunks                 | 3                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"| ram_bytes                   | 267028481                                                                                               |
"
"2022-03-04 13:16:04.899",stdout,"| indexed_documents           | 3298357                                                                                                 |
"
"2022-03-04 13:16:04.899",stdout,"| disk_mapped                 | 490553908                                                                                               |
"
"2022-03-04 13:16:04.899",stdout,"| ram_chunk                   | 72605129                                                                                                |
"
"2022-03-04 13:16:04.899",stdout,"| found_rows_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:16:04.899",stdout,"| killed_documents            | 64396                                                                                                   |
"
"2022-03-04 13:16:04.899",stdout,"| found_rows_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:16:04.899",stdout,"| query_time_total            | {""queries"":29, ""avg_sec"":0.014, ""min_sec"":0.000, ""max_sec"":0.221, ""pct95_sec"":0.117, ""pct99_sec"":0.221} |
"
"2022-03-04 13:16:04.899",stdout,"| found_rows_total            | {""queries"":29, ""avg"":34248, ""min"":0, ""max"":989460, ""pct95"":26329, ""pct99"":989460}                       |
"
"2022-03-04 13:16:04.899",stdout,"| ram_chunk_segments_count    | 2                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"| found_rows_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:16:04.899",stdout,"| disk_mapped_doclists        | 0                                                                                                       |
"
"2022-03-04 13:16:04.899",stdout,"| mem_limit                   | 134217728                                                                                               |
"
"2022-03-04 13:16:04.904",stdout,"| disk_mapped_hitlists        | 0                                                                        |
"
"2022-03-04 13:16:04.904",stdout,"| found_rows_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| mem_limit_rate              | 95.00%                                                                   |
"
"2022-03-04 13:16:04.904",stdout,"| disk_mapped_cached_doclists | 0                                                                        |
"
"2022-03-04 13:16:04.904",stdout,"| Variable_name               | Value                                                                    |
"
"2022-03-04 13:16:04.904",stdout,"| index_type                  | rt                                                                       |
"
"2022-03-04 13:16:04.904",stdout,"| killed_rate                 | 7.36%                                                                    |
"
"2022-03-04 13:16:04.904",stdout,"| ram_bytes_retired           | 0                                                                        |
"
"2022-03-04 13:16:04.904",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:16:04.904",stdout,"| query_time_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| found_rows_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| found_rows_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| killed_documents            | 197                                                                      |
"
"2022-03-04 13:16:04.904",stdout,"| indexed_bytes               | 6375806156                                                               |
"
"2022-03-04 13:16:04.904",stdout,"| ram_chunk_segments_count    | 24                                                                       |
"
"2022-03-04 13:16:04.904",stdout,"| disk_mapped_cached          | 0                                                                        |
"
"2022-03-04 13:16:04.904",stdout,"| query_time_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| disk_bytes                  | 131813490                                                                |
"
"2022-03-04 13:16:04.904",stdout,"| query_time_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| query_time_total            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| tid                         | 43583                                                                    |
"
"2022-03-04 13:16:04.904",stdout,"| disk_chunks                 | 1                                                                        |
"
"2022-03-04 13:16:04.904",stdout,"| indexed_documents           | 2673                                                                     |
"
"2022-03-04 13:16:04.904",stdout,"| ram_chunk                   | 75765855                                                                 |
"
"2022-03-04 13:16:04.904",stdout,"| ram_bytes                   | 75772343                                                                 |
"
"2022-03-04 13:16:04.904",stdout,"| found_rows_total            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:16:04.904",stdout,"| tid_saved                   | 43126                                                                    |
"
"2022-03-04 13:16:04.904",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:16:04.904",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:16:04.904",stdout,"| disk_mapped                 | 1582040                                                                  |
"
"2022-03-04 13:16:04.904",stdout,"| disk_mapped_cached_hitlists | 0                                                                        |
"
"2022-03-04 13:16:04.904",stdout,"| mem_limit                   | 134217728                                                                |
"
"2022-03-04 13:16:04.904",stdout,"| disk_mapped_doclists        | 0                                                                        |
"
"2022-03-04 13:16:04.910",stdout,"Arena 11:
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =   60709600
"
"2022-03-04 13:16:04.910",stdout,"max mmap bytes   = 5759631360
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     237568
"
"2022-03-04 13:16:04.910",stdout,"Arena 15:
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     143360
"
"2022-03-04 13:16:04.910",stdout,"Arena 1:
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =     236464
"
"2022-03-04 13:16:04.910",stdout,"Arena 5:
"
"2022-03-04 13:16:04.910",stdout,"Arena 13:
"
"2022-03-04 13:16:04.910",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =   38617088
"
"2022-03-04 13:16:04.910",stdout,"Arena 7:
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =  201318400
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =   91381760
"
"2022-03-04 13:16:04.910",stdout,"max mmap regions =         24
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     135168
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =   88654352
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =       5136
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     802816
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =      10592
"
"2022-03-04 13:16:04.910",stdout,"Arena 14:
"
"2022-03-04 13:16:04.910",stdout,"Arena 3:
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     135168
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =       2864
"
"2022-03-04 13:16:04.910",stdout,"Arena 6:
"
"2022-03-04 13:16:04.910",stdout,"| malloc_stats | /var/log/manticore/searchd.log |
"
"2022-03-04 13:16:04.910",stdout,"Arena 0:
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =   27465120
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =     297392
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     135168
"
"2022-03-04 13:16:04.910",stdout,"Arena 10:
"
"2022-03-04 13:16:04.910",stdout,"Arena 4:
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     143360
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =  326647808
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =   78220144
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =       3744
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     135168
"
"2022-03-04 13:16:04.910",stdout,"Arena 2:
"
"2022-03-04 13:16:04.910",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:16:04.910",stdout,"| command      | result                         |
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     139264
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =       5312
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     139264
"
"2022-03-04 13:16:04.910",stdout,"Arena 12:
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =     135168
"
"2022-03-04 13:16:04.910",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:16:04.910",stdout,"in use bytes     =       2240
"
"2022-03-04 13:16:04.910",stdout,"system bytes     =  897687552
"
"2022-03-04 13:16:04.910",stdout,"Arena 9:
"
